"auditory_name";"type_name";"day_name";"pair_number";"время начала";"week_type";"статус"
"Д-404";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-404";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"1";"08:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"2";"10:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"3";"12:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"4";"13:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"5";"15:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"6";"17:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"1";"08:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"2";"10:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"3";"12:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"4";"13:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"5";"15:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"2";"10:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"3";"12:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"1";"08:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"2";"10:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"3";"12:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"4";"13:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"2";"10:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"3";"12:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"4";"13:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-405";"преподавательская";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-407";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Вт";"5";"15:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Вт";"6";"17:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Ср";"4";"13:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Ср";"5";"15:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пт";"4";"13:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пн";"4";"13:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-408";"учебная лаборатория";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"1";"08:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"2";"10:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"3";"12:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"4";"13:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"5";"15:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"6";"17:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"1";"08:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"2";"10:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"3";"12:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"4";"13:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"5";"15:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"2";"10:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"3";"12:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"1";"08:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"2";"10:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"3";"12:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"4";"13:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"2";"10:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"3";"12:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"4";"13:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-409";"учебная лаборатория";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Вт";"1";"08:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Вт";"6";"17:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Ср";"1";"08:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Ср";"2";"10:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Чт";"4";"13:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-410";"учебная лаборатория";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Вт";"1";"08:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Вт";"5";"15:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Вт";"6";"17:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Ср";"5";"15:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Чт";"5";"15:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"1";"08:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"2";"10:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"3";"12:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пн";"5";"15:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пн";"6";"17:10:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-411";"учебная лаборатория";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Вт";"1";"08:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Ср";"1";"08:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Чт";"1";"08:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Чт";"6";"17:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пт";"1";"08:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пт";"5";"15:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пт";"6";"17:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Сб";"4";"13:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пн";"1";"08:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пн";"7";"18:50:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пн";"8";"20:30:00";"числитель";"Свободна"
"Д-413";"аудитория";"Пн";"9";"22:10:00";"числитель";"Свободна"
"Д-414";"аудитория";"Вт";"7";"18:50:00";"числитель";"Свободна"
