"auditory_id";"Аудитория";"Тип помещения";"Корпус";"Факультет";"Дата/время занятия";"Дисциплина";"Список групп на этом занятии";"Информация о подгруппах";"Тип занятия";"ID аудитории";"Присутствие преподавателя";"Полное отсутствие студентов";"Ошибка расписания";"Специальный тип";"datetime_parsed";"time_part";"Пара";"Тип недели";"День недели";"Общее количество студентов с учетом подгрупп (ПЛАН)";"Фактическое посещение (ФАКТ)";"Процент посещаемости (факт/план * 100%)";"Разница между планом и фактом"
"98";"Г-110";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"";"ПС.2-24-1(И,О)";"0";"Практические (семинарские) занятия";"98";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"20";"0,0";"0,0";"20,0"
"13";"Е-201";"аудитория";"Корпус Е";"корпус Е";"2025-09-26 13:50:00";"";"ПСЖ.3-24-1(И,О)";"2";"Лабораторная работа";"13";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"8";"3,0";"37,5";"5,0"
"105";"Г-120";"учебная лаборатория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"";"БАС.5-24-1(И,О)";"1";"Лабораторная работа";"105";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"18";"4,0";"22,22";"14,0"
"83";"Б-102";"учебная лаборатория";"Корпус Б";"корпус Б,В,Г";"2025-09-26 13:50:00";"";"ЭЖД.1-24-1(И,О)";"0";"Практические (семинарские) занятия";"83";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"22";"16,0";"72,73";"6,0"
"429";"Е-103";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-09-26 13:50:00";"Колесные пары";"ЭЖД.1-24-2(И,О)";"0";"Практические (семинарские) занятия";"429";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"23";"19,0";"82,61";"4,0"
"94";"Д-311";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"СОД.1-23-1(И,О)";"1";"Лабораторная работа";"94";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"15";"0,0";"0,0";"15,0"
"53";"Б-218";"аудитория";"Корпус Б";"корпус Б,В,Г";"2025-09-26 13:50:00";"";"СОД.1-23-2(И,О)";"0";"Практические (семинарские) занятия";"53";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"17";"13,0";"76,47";"4,0"
"32";"Е-307";"аудитория";"Корпус Е";"корпус Е";"2025-09-26 13:50:00";"";"СОД.2-23-1(И,О)";"2";"Лабораторная работа";"32";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"11";"10,0";"90,91";"1,0"
"149";"Д-812";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"СОД.3-23-1(И,О)";"2";"Лабораторная работа";"149";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"11";"2,0";"18,18";"9,0"
"290";"Д-914";"кабинет";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"Лабораторная работfа №2. Контроль метрологических характеристик штангенциркуля";"УК.1-23-1(И,О)";"2";"Лабораторная работа";"290";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"13";"7,0";"53,85";"6,0"
"97";"Г-224";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"";"КТ.1-23-1(И,О)";"0";"Лабораторная работа";"97";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"17";"0,0";"0,0";"17,0"
"250";"Г-315";"компьютерный класс";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Методы решения СЛАУ";"ПСЖ.3-23-2(И,О)";"0";"Лабораторная работа";"250";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"19";"3,0";"15,79";"16,0"
"106";"Е-205";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-09-26 13:50:00";"";"ПСЖ.6-23-1(И,О)";"1";"Лабораторная работа";"106";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"12";"4,0";"33,33";"8,0"
"126";"Д-318";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"ПСЖ.6-23-1(И,О)";"2";"Лабораторная работа";"126";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"11";"0,0";"0,0";"11,0"
"102";"Г-313";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Расследование НС иПЗ.";"БАС.5-23-1(И,О)";"0";"Лекция";"102";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"29";"15,0";"51,72";"14,0"
"102";"Г-313";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Расследование НС и ПЗ.";"ЭЖД.1-23-1(И,О)";"0";"Лекция";"102";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"25";"15,0";"60,0";"10,0"
"102";"Г-313";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Расследование НС и ПЗ.";"ЭЖД.1-23-2(И,О)";"0";"Лекция";"102";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"23";"17,0";"73,91";"6,0"
"102";"Г-313";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Расследование НС и ПЗ.";"ЭЖД.3-23-1(И,О)";"0";"Лекция";"102";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"31";"12,0";"38,71";"19,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Нормирование воздействий на ОПС";"СОД.1-22-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"23";"12,0";"52,17";"11,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Нормирование воздействий на ОПС";"СОД.1-22-2(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"13";"8,0";"61,54";"5,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Нормирование воздействий на ОПС";"СОД.2-22-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"16";"9,0";"56,25";"7,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Нормирование воздействий на ОПС";"СОД.3-22-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"23";"11,0";"47,83";"12,0"
"48";"Г-309";"аудитория";"Корпус Г";"корпус Б,В,Г";"2025-09-26 13:50:00";"Нормирование воздействий на ОПС";"СОД.4-22-1(И,О)";"0";"Лекция";"48";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"6";"3,0";"50,0";"3,0"
"111";"Д-411";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"КТ.1-22-1(И,О)";"0";"Лабораторная работа";"111";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"19";"4,0";"21,05";"15,0"
"1654";"Е-118(2)";"учебная лаборатория";"Корпус Е";"корпус Е";"2025-09-26 13:50:00";"";"ПС.2-22-1(И,О)";"1";"Лабораторная работа";"1654";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"10";"2,0";"20,0";"8,0"
"35";"Д-518";"аудитория";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"БАС.5-22-1(И,О)";"0";"Лекция";"35";"0,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"30";"15,0";"50,0";"15,0"
"132";"Д-810";"компьютерный класс";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"СОД.2-21-1(И,О)";"1";"Лабораторная работа";"132";"0,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"15";"0,0";"0,0";"15,0"
"147";"А-212";"компьютерный класс";"Корпус А";"корпус А";"2025-09-26 13:50:00";"";"СОД.3-21-1(И,О)";"2";"Лабораторная работа";"147";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"8";"6,0";"75,0";"2,0"
"117";"Д-523";"учебная лаборатория";"Корпус Д";"корпус Д";"2025-09-26 13:50:00";"";"БАС.5-21-1(И,О)";"2";"Лабораторная работа";"117";"1,0";"";"";"";"2025-09-26 13:50:00";"13:50:00";"4,0";"числитель";"Пт";"12";"6,0";"50,0";"6,0"
